"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2709.59409076663","2745.58119560686","2928.53203635944","3040.53475609497","3213.63502033684","3371.03578618094","3510.50920288764","3467.54326525587","3506.80134559629","3708.81110829789","3678.70499210478","3762.85533111374","3865.30466677453","3962.89280732901","4192.00314248224","4360.82018509413","4537.21879690059","4603.54656344944","4720.53793837934","4664.83241108143","4838.05097990008","5059.16081845586","5264.48983714417","5537.16981146295","6208.33435676047","6614.79112677089","6770.46962244934","7104.1108887163","7421.62922786622","7512.77656640508","6585.42444674776","6486.1960071481",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17967.4315909974","18662.5790244607","19297.0575411197","19799.6684747177","20718.0963513701","21585.4357256205","22504.3970216718","23484.5191276368","24282.8785134296","25334.871821584","26934.1806032397","27902.3996194059","28862.6041112251","29813.6789848916","31430.2709041201","32960.6890283062","35092.1838345693","36831.3816315275","37767.6860442928","36704.050296838","38039.0843831632","39481.2753315112","40536.3120148861","42017.2981187579","43122.0252132114","44214.8833541379","45709.0268223748","47519.6318771848","49524.0172589408","51431.6641430672","49734.1963898262","53618.7836274701",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88707.2941946769","89675.0549980207","92911.4831099683","93630.2053122148","110286.963199435","112073.100620194","121877.59405812","121689.453668535","124470.952037555","125789.104112218","143070.210492504","157255.394194743","163219.491990009","158675.812666885","143332.90766037","98787.3784871089","84998.4679248948","92177.595943793","93646.644425005","94674.3121430095","93894.2527454893","102018.115941464",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5280.6135941316","4795.43877609632","4515.32485586599","4699.41350219239","4995.747432576","5429.41738292487","5745.67282859918","5564.16397285243","5544.55477894868","5596.44706338077","5848.87795557302","6519.70719593917","7162.36577844649","7560.29498424285","8990.39909723638","9602.10475909396","11554.9708860107","13701.6433401902","16782.1930106288","16632.7826576202","17355.8514091917","18802.9523154973","19809.1875091607","19677.1076626252","20632.221267435","21624.5233762245","23904.7038569418","26943.3477378323","29568.1868109284","33066.5227061104","33332.8142882811","36100.6535320688",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8027.7529296875","7857.81591796875","6862.3837890625","6419.50927734375","5734.41015625","5613.28076171875","5517.85888671875","5699.94775390625","5465.05615234375","5914.326171875","6825.3916015625","7361.36376953125","8037.474609375","9254.537109375","10226.7666015625","11822.3466796875","14912.234375","16648.2421875","20163.609375","19389.94140625","20490.126953125","22798.673828125","24303.47265625","26073.875","25761.6484375","24085.32421875","24128.0859375","25926.443359375","28821.26171875","30067.740234375","29936.9296875","32966.359375",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","552.631345414628","544.624924708744","576.53883874912","525.363626981012","313.434601604327","512.30096105389","498.082605935352","505.274585960614","538.803171158844","563.416121103297","616.68193857582","674.598131592495","761.75001631844","775.759973028464","834.118103176006","916.510344211844","1004.82952228106","1081.23873267831","1192.5581429503","1241.96193500294","1314.35881450458","1411.75518732184","1448.82372657551","1503.05694975059","1663.99264830684","1762.17678019083","1841.10798921954","1934.97295529462","2099.42612443639","2283.88881550495","2180.87734934339","2459.70734669588",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273.91208425875","1314.85634566547","1391.91612148385","1453.43898055708","1538.90160575861","1643.82451483591","1750.80196506843","1809.70362379153","1892.17564876882","2024.38392577944","2113.33796842353","2214.56734463071","2285.74388131829","2454.63735046938","2663.76210072074","2905.86470137637","3173.10083968112","3442.66108185188","3569.10788309025","3786.32655958869","4057.72384934618","4289.21519423266","4617.2559142926","4804.47011546181","4984.67269994831","5199.59065731661","5519.96466504678","5827.1341585566","6270.28792474404","6553.23674270366","6219.14768650419","6920.70340906917",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32511.0321824848","37147.1735396925","38075.1185074446","37228.6730598352","37151.3915978507","36961.773569159","37593.459817477","37639.7704305948","38142.7829617182","36273.0617666819","38203.7811784253","37650.515001036","36276.5039840507","40213.6488176449","43616.774966609","46059.5286781457","46910.3529416085","47177.4327911823","49155.911792373","46672.1988495153","48047.7899217541","52626.8334688706","54263.0441518291","53368.0005152896","53628.9972029571","47079.0500529542","44160.2880081304","45795.513530403","46935.9844107265","46852.2981650391","45240.6760912869","48710.947680435",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1519.96936035156","1658.638671875","1779.88696289063","1874.171875","1887.27685546875","1989.10791015625","2093.83032226563","2457.36010742188","2534.31982421875","2586.20654296875","2732.02856445313","2892.32250976563","3030.68701171875","3198.49658203125","3360.79614257813","3558.00219726563","3789.27172851563","3985.38037109375","4086.00732421875","3876.2578125","3954.46899414063","4293.56201171875","3917.82055664063","3953.73803710938","4544.037109375","4519.4873046875","4813.86865234375","4613.9501953125","4453.11328125","4307.5673828125","4087.00610351563","4065.97607421875",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549.98346183624","1598.71503280136","1610.9834886409","1626.31934193496","1616.77567044406","1697.44973308663","1721.42184627132","1762.9500572765","1845.14471619857","1943.17985014036","2016.43092138578","2100.15890018946","2083.42887026038","2188.88004094127","2293.92403767414","2405.90761414591","2472.75636947564","2543.52475589763","2618.32707505305","2636.11531052809","2684.49406288069","2702.26106241094","2774.64702355756","2780.11368438905","2872.11981088677","3017.35057563407","3126.43188474113","3259.19257987366","3449.34099473401","3575.26604813441","3569.20913872327","3840.03295935999",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23812.9760978234","25528.0135110466","27019.3650079227","30059.3890590312","33054.5864817873","35087.0090168552","36869.5620269305","39283.0785251196","37557.0252235368","39943.7183501514","43775.8726538541","43104.2827297039","45080.2663441014","48774.7247211609","54377.3438540928","58814.9144535567","64054.2708632162","68793.7097837442","67718.4182987851","66212.3175147369","75389.7681763297","80052.3914982651","82064.9611910836","83001.7878013707","84423.1913432675","86974.7476230627","89436.5981121399","95310.3338580206","100686.237096513","102431.315672936","99681.2941505156","116486.473211409",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294.5446869483","1377.07298404952","1541.34063378465","1593.85839488819","1709.45272073677","1866.66100514266","1877.00984102137","1839.60045781395","1833.10823307933","1801.00171601989","1539.38028592176","1414.54984811554","1364.2627435499","1448.34513688059","1565.6156775217","1695.07098488153","1779.32544115488","1851.92971331106","1960.73484007899","1984.32204829138","2151.92045556383","2303.04298866792","2344.52347678438","2447.57716227545","2459.60119429406","2462.83315625514","2561.13831694806","2625.08902577519","2696.19802366285","2727.30667492159","2604.3548807197","2648.73220698842",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.543443143565","809.689347507275","682.631374614664","709.386770411527","707.254021232317","662.906680124823","683.214447502071","645.588262161629","657.796250745618","650.18540101101","692.300563729572","625.710824808363","759.102931590729","812.841698970421","860.399640551153","902.88106272888","948.942277388926","1030.17836773177","1079.05406621744","1090.34166963437","1130.5011820832","1194.2676935803","1389.8374102823","1721.25737470839","1756.72027196601","1555.70029685704","1561.45038002104","1593.48352865022","1648.62886714449","1725.56268442808","1673.0650188926","1773.89924631263",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2872.47427911878","2962.16438824966","3189.18956900791","3406.4056887029","3602.69053766884","3815.4005300114","3883.71742755948","4042.93057439946","4166.60262306724","4288.42187137045","4409.2674017892","4525.77182276804","4650.60102219042","4804.17557139516","4969.7533609268","5262.38220260219","5663.81636625889","5915.48413377216","6133.06822051773","6020.70729251015","6198.25102295506","6542.94498027132","6622.57462932175","6966.57224149774","7332.90444933331","7712.37270522968","8174.47412527597","8617.92170824529","9022.7253783054","9402.17160956239","8720.01199739566","9981.88601960529",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44776.7316044727","47910.6017189773","52165.7858270175","53658.7731687103","56843.3556534733","56596.0282310652","58623.5291828493","61871.1816342791","64439.6409364605","67933.9251384258","73713.8391294738","73952.6318393296","65973.6111363612","62015.6986714621","56456.3000918701","52759.3833385276","52290.9019285883","54688.3050044304","55117.6192923233","56893.4722345373","58201.5271010611","60305.1391004921","62611.4947771842","59451.0342438017","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","824.81613276527","939.610181813774","1086.16497990548","1127.86619490964","1059.14393225513","1124.73594516775","1186.32682886774","1189.16228792889","1248.81248733232",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4826.39488621041","5227.81460739145","5717.23120488605","5997.4389169689","5528.76003319407","6019.91488840144","6483.01211421131","7224.61832047595","7646.13465451535","8487.6452061593","9181.68830136227","10207.7229327359","11237.4974414869","12632.0819827115","12534.6656382013","12798.1553575928","13746.9130209635","13933.8306181058","14629.027635423","14659.616880059","14928.4368110358","15858.0108189497","16611.047931719","17717.991133966","19404.8640635559","19555.6043865002","21641.8514735572",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1785.88558245721","1807.70284423236","1798.88502904229","1784.58467447112","1795.83896125304","1849.40238639373","1928.968051606","1994.9545993415","2016.23331285428","2039.22183924991","2103.30292688258","2184.51305538183","2292.3994168104","2372.04671158917","2527.41412879063","2690.7980076265","2864.3580505862","3038.10603475365","3170.96525334313","3196.59469409022","3332.52917878767","3454.92137219363","3446.60712485489","3581.9226688011","3741.11990930079","3730.13081521786","3753.68382369069","3798.86987932502","3898.60830264733","3972.36320807341","3842.78383387396","4067.57576841255",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2884.61080363552","2915.53416118557","2957.19653834073","2730.00512680984","1435.67923290428","1957.28434851863","1407.69902776408","1181.93160266504","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1786.85061316561","1808.70981976805","1799.98393257473","1785.7663725046","1797.00075490017","1850.54023620099","1930.15410154587","1996.29423001494","2017.68166493256","2040.68021987516","2104.77683510313","2185.93654034959","2293.80993699257","2373.34631282634","2528.65770015465","2692.17426863589","2865.88087600496","3039.80757292577","3172.59263116727","3198.16480185411","3334.16709959341","3456.7068075417","3448.32808307866","3583.69129187906","3743.06851343481","3732.07594822704","3755.79192378535","3801.06088467629","3900.8698555368","3974.68214592682","3844.87952940834","4069.88912637285",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10154.0813395403","10647.5385118624","11156.4832685029","11753.6912450512","12890.0259879491","13748.958214272","15376.446397157","16866.2901989934","18066.8314989121","18156.2098991398","19497.7350340654","20961.5358451081","21883.6984071068","22158.6273566485","22096.1002308842","19298.5386700381","18881.353095223","20128.6631365724","20701.9144289776","21298.1609984512","20118.9348731969","21499.2235919803",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.33689750175","1864.11116977028","2006.02173127675","2079.52961311474","2230.27579080681","2441.84151146028","2536.10623354966","2680.11723628075","2698.77693627087","2849.29352184018","2972.66547821131","2930.93307521948","3290.27964448567","3782.9800400288","3805.34233772833","3862.7080404402","3934.89420037417","4082.64268322303","4183.11938465099","4280.94970228213","4451.64251247711",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6487.96853382222","6835.07057656508","6959.5730539063","6602.27933228076","6904.32328764487","6920.25028528494","6967.58490431678","7341.9805865053","7449.61086365382","7310.93803552683","7497.48053135107","7850.77345235924","8059.59137989242","8595.71964368805","9449.31687157542","10072.7583425775","10863.0229854657","11595.3041231231","12169.232953419","12474.9973133345","13129.3346416791","14030.212900005","15308.1569354288","16318.6006204121","16764.042707018","16721.2959326991","14633.1925874059","17753.0602652976","18878.8407786516","19227.8400980839","16168.6908170131","16222.6756956317",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7176.52591241607","7471.47096595313","8072.68726313898","8698.08478910413","9407.68365523213","10086.3363012861","10623.5084571453","10714.1771288139","11378.1201512352","12387.9337145221","13312.203306834","14181.7210534624","15226.4193502047","16639.3941239799","18911.3000215209","21224.7183569305","23725.8577558996","23081.8401001446","25301.8799614083","26145.8893829396","26888.3480996682","27915.4332088556","28929.526363289","29964.8886109408","29645.7418912454","30061.5514717196","31214.5925736482","33318.3887698805","32438.8757545583","33418.5218344075",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13628.5413106159","14308.6446708962","15283.1129188338","16056.7828523661","17083.2517215913","18003.6908340575","18951.1805327778","20241.5256786998","21113.2782572301","22761.0593111737","23852.6430383942","25716.6954931039","27573.2071082624","29604.2914690241","27539.2090744692","27826.4797456714","28931.383323805","29042.8202729641","29973.6993541529","30870.0236667425","31628.247175832","33936.0440637175","36507.5530416531","38961.5443523867","41970.2033977814","40778.6915461215","43804.8162702561",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20426.1809369986","20733.1422936886","20837.36802234","20769.6739471613","21890.7332465321","23107.7009419139","23934.6416783062","24806.3164575658","25889.0174690788","27471.5582721119","29622.3358918068","29932.3099010725","30926.5055989396","31816.2386602078","33858.7899314686","34244.4650156257","37724.6694964191","40909.6827325197","42158.2956995539","40281.6290386345","42223.3114419855","44608.5802614915","45432.4319692761","46312.3923824667","47184.6691338182","49103.1334338706","50430.2528196052","51947.9542478244","53521.6306428288","56404.0346866019","55563.8870074479","59222.6336482021",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3384.64508263378","3417.82469808894","3470.21273279138","3554.14775420402","3716.07532088548","3977.76683923081","4119.75739881704","4246.04990438543","4342.43284509889","4474.75629173983","4601.88607462226","4705.42570413275","4943.39322922621","5197.04913448098","5493.80165377974","5971.67024798121","6489.39382637081","6920.10035371304","7072.52756986078","7196.13786279553","7524.31038534046","7814.51845272913","8027.30547972388","8463.33413094506","8557.26527939497","8580.63999111553","8488.44930368192","8213.92062519495","8542.31278306286","8860.05879633449","8744.43869333825","9730.06812466724",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32606.3180580238","34236.1077240305","37233.9683840429","32878.4408816334","32478.2989639344","38858.5814633011","38211.8331867085","38230.0318635575","37914.1229673611","35973.1825021864","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8956.36081134167","9388.94436070697","10243.5019539382","10906.4589135932","10759.7023038337","10735.6250334061","11302.7287090046","12722.757691199","13677.0218830004","13854.5843984181","14255.2052457225","14232.8595692194","14189.4673839182","13772.6332852852","13790.2014021648","15431.8319653858","17045.9474697018","19232.6233106076","18756.4957694433","18594.947929076","19389.9878279193","21922.7395312636","21565.0379982842","22369.3912169768","24682.8636398767","24739.9649866343","26824.7540518558","28116.7104861277","29427.1647161205","30609.0575900827","28351.856828203","31596.1596637515",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22996.4306694299","20573.4459507307","20801.6819488085","22273.0244006214","23730.1589534185","25190.0642502523","25207.8316863304","26178.7384135174","27028.0244160984","19486.653140076","20337.6933847534",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","713.914399657814","772.501098670766","818.057882232857","689.975058434085","759.107932505854","750.912371485762","747.78815724711","776.658552709352","811.859454530143","789.73509398293","773.649930394109","854.374623732515","909.461293727144","1022.52350569585","1342.19096816315","1560.65301777951","1562.90704594561","1602.44960893573","1626.03180058475","1646.50995929074","1828.67782778953","1804.06292930875","1734.84341356324","1569.49404043589","1672.9807200303","1816.28818442974","1660.98487786358","1579.76060047631","1600.8971680255","1627.92010185217","1570.74291792441","1566.04116081687",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1474.77898205609","1616.60046399455","1796.21266316281","2002.46325858343","2224.53456725398","2456.40420315402","2687.14417850807","2881.38216405733","2903.01142897847","3081.26303473663","3347.77056497594","3610.58135956033","3911.40322134553","4289.97162425485","4748.76386120086","5314.32754600092","5998.96216380813","6830.41058867655","7475.45188193138","8020.09758771289","8828.56529861343","9681.78602886189","10483.682876827","11074.19147944","11585.0071077271","11909.3945234173","12433.8759919627","13113.3768405227","14193.4953994164","15183.7479426103","15418.6764563535","17082.3604627726",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6920.22759253921","6723.63315652612","6268.6633205388","6112.72698932854","5654.0530064886","5736.92440857158","5871.0617232421","6139.22044544672","5768.39680703481","5974.32724399849","6619.01593639152","6996.46118560957","7494.93517744089","8202.20258508918","9147.60163661774","10163.1443025738","12011.9127316417","13395.9952480955","15270.3642489131","14883.569775478","15922.7872231983","17518.3327231377","18515.1718738367","19777.0460716467","20194.3254469708","19965.1445695785","20526.3705472436","21849.9465560683","23380.8337597939","24448.2188508021","24309.9779110157","26592.2446364851",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1089.82196765749","1086.75190307396","1037.12065987581","907.581438461981","1062.14012724062","1118.40367828019","1193.14595683621","1343.88812243335","1289.63911564903","1301.82220615079","1283.9347882816","1288.32770705761","1323.46485722891","1403.22591910897","1389.81880544981","1331.49273963604","1369.94179934023","1350.58739066186","1392.13517399255","1437.94311751996","1503.2834525161","1589.92171310177","1613.2108698157","1677.8081040481","1748.83320523024","1840.64855158031","1915.5850304229","1972.69719612945","2069.24664835157","2168.33191569227","2180.16961040197","2334.29932477999",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4410.62411823362","4873.12526362267","5307.6765045706","5796.63669097619","6302.90206586501","6862.21372093511","7286.40069778864","7116.0045332954","6565.35132620681","6884.52765617875","7281.41278090251","7631.31933135173","8153.46133957634","8835.84690937088","9564.79142547155","10198.1601337386","10952.1994143852","11769.5250654664","12111.3718519839","12018.1736292382","12988.9296804484","13284.1197845939","14586.9066203666","15090.0983569568","15143.395726791","15466.7606332352","16231.25449294","17008.0384242563","18091.1609985381","18763.5090214792","17771.3071709385","18760.7552218718",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2573.40380946466","2409.95652877671","1719.15259505677","1455.42826565897","1152.50940827119","1011.03509463558","840.642857410236","857.930851262896","907.784010290374","949.581338649477","1037.94057144325","1138.36283147721","1254.93148581628","1392.63386834179","1547.45926344452","1671.47287651077","1810.15150484046","1967.56415602394","2123.47486747967","2177.62940105616","2299.87584757079","2468.58134915696","2722.16700558849","2999.22471283075","3273.93249546877","3124.53939899615","3092.85361084195","3236.43934350302","3486.4387449721","3726.17292765448","3851.94291285677","4288.1678896526",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5377.65585891629","5162.62798989641","4370.43232594586","4422.49861616884","3643.9217547882","3376.02121831646","3604.65832487424","3202.21015980779","3415.07154665718","3972.27229559841","4220.62126623054","4439.09293129229","4458.43246060146","4635.8253828238","4935.24674087775","5675.73980096811","6403.44760469911","7200.81341179203","8293.64120693263","8717.71429691569","9475.02067018342","10901.5265177372","11635.7946217689","12295.3344384643","13022.1051602812","13213.0501501037","13375.2289810647","13703.5127239741","14663.273156784","15625.3606635627","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6176.56003375907","6496.18423917386","6718.56469533662","6915.58084291099","7282.97728095642","7401.30679344456","7686.01185586955","8097.14176843405","8246.41776849013","8231.93913438088","8598.72589778776","8717.93549815613","8754.45915877153","8990.60733497453","9670.91409081371","10298.8306569986","11187.3876885225","11997.590634647","12619.5003482402","12409.7946859","13207.2345414044","14083.2065076405","14374.6985660186","14861.4555045255","15183.6952301193","14971.8962213161","15231.3790974807","15872.3050559667","16354.1209529437","16569.4563631534","15551.5361093009","17039.933411522",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1257.99940423066","1472.09104110763","1369.34338382172","1340.71903851603","1354.06312499884","1403.63971530431","1352.12112236017","1493.92412284401","1657.4481753456","1798.55186756571","1948.02774542158","2060.57722930955","2335.90906104827","2465.50199867294","2696.94113936001","2889.80905767276","3117.11193933486","3138.43874543153","3144.1704694172","3895.54859405964","5122.48822042025","5528.58052334426",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4675.23044899133","5032.28381753107","5264.48200048767","5360.54576633551","5434.66904012746","5584.64845658943","5931.1752051121","6135.38732969333","6487.37751309964","6762.41467701568","7222.36966480435","7443.59799941491","7677.56048302972","7840.75414396775","8522.66790110167","8988.37567601721","9558.03229621901","10229.1699006631","10576.8193474297","10684.807010821","11159.5116326757","11160.2393991821","11366.6045759552","11211.0881429769","10918.1216938461","10256.2446012091","10317.3547539337","10610.8515734057","10863.3535289449","10983.737758431","10720.6249214835","11507.8047104903",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2141.03591171994","2348.69917414548","2402.21136411079","2545.12767559026","2721.67855997116","2976.43869316812","3078.94718187888","3155.77764708959","3247.66221276104","3394.24278930177","3480.35486850284","3670.46658013589","3886.02489873918","4030.65019269044","4015.00170422724","4120.83874919494","4219.42770159934","4326.9518852509","4606.71886823782","4386.50582616356","4464.93153497603","4858.14160277644","4994.81256590851","5117.80307374806","5341.84087344944","5484.43882122031","5926.57662855537","6256.9812728523","6438.09998326782","6612.07053865337","6705.10244221905","6748.5121181584",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273.91208425875","1314.85634566547","1391.91612148385","1453.43898055708","1538.90160575861","1643.82451483591","1750.80196506843","1809.70362379153","1892.17564876882","2024.38392577944","2113.33796842353","2214.56734463071","2285.74388131829","2454.63735046938","2663.76210072074","2905.86470137637","3173.10083968112","3442.66108185188","3569.10788309025","3786.32655958869","4057.72384934618","4289.21519423266","4617.2559142926","4804.47011546181","4984.67269994831","5199.59065731662","5519.96466504678","5827.1341585566","6270.28792474404","6553.23674270366","6219.14768650419","6920.70340906917",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1786.85061316561","1808.70981976805","1799.98393257473","1785.7663725046","1797.00075490017","1850.54023620099","1930.15410154587","1996.29423001494","2017.68166493256","2040.68021987516","2104.77683510313","2185.93654034959","2293.80993699257","2373.34631282634","2528.65770015465","2692.17426863589","2865.88087600496","3039.80757292577","3172.59263116726","3198.16480185411","3334.16709959341","3456.7068075417","3448.32808307866","3583.69129187906","3743.06851343481","3732.07594822704","3755.79192378535","3801.06088467629","3900.86985553681","3974.68214592683","3844.87952940834","4069.88912637285",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6799.28971675832","7192.88078428107","8040.86426480209","8122.84913982432","8543.26779236486","9010.2166530854","9787.79231356256","10667.1230190101","11624.7849025929","12691.523196427","13821.254323945","14651.7708735987","15972.8486096348","18535.807525998","20431.4657271941","22251.3261272084","25819.6303453122","27618.8022515961","28937.2842895185","27677.084311018","28753.6879231712","29064.3123717313","29755.4068669122","29579.3129510602","29782.127190389","27660.7415852334","25968.1719964993","26213.9245138455","26144.8706407125","26374.6733966159","24672.3557027999","25308.4907180358",
